id,quantity,value,unit,uncertainty,source,command,note
FG_qevap_7200,t=7200 s 蒸发吸热 (per 2pi),0.045073315521412,W/m,,q2_figures.py,python src/q2_figures.py,
FG_qcond_7200,t=7200 s 净导入内部热流 (per 2pi),0.42702668447857,W/m,,q2_figures.py,python src/q2_figures.py,
FG_qdrive_7200,t=7200 s 表面对流驱动力 T_inf-T_R,0.94419999999997,K,,q2_figures.py,python src/q2_figures.py,
FG_qratio_7200,t=7200 s q_evap/q_conv,0.09547408498499,-,,q2_figures.py,python src/q2_figures.py,
FG_Cbar_7200,t=7200 s 体积平均含水率,1.6895155,kg/kg,梯形求积,q2_figures.py,python src/q2_figures.py,
FG_loss_7200,t=7200 s 累计失水率,33.744490196078,%,梯形求积,q2_figures.py,python src/q2_figures.py,
FG_spanT_7200,t=7200 s 温度径向跨距,0.5562,K,,q2_figures.py,python src/q2_figures.py,
FG_spanC_7200,t=7200 s 水分径向跨距,0.9424,kg/kg,,q2_figures.py,python src/q2_figures.py,
FG_qconv_9000,t=9000 s 对流供热 (per 2pi),0.29395000000001,W/m,,q2_figures.py,python src/q2_figures.py,
FG_qevap_9000,t=9000 s 蒸发吸热 (per 2pi),0.040655742875373,W/m,,q2_figures.py,python src/q2_figures.py,
FG_qcond_9000,t=9000 s 净导入内部热流 (per 2pi),0.25329425712463,W/m,,q2_figures.py,python src/q2_figures.py,
FG_qdrive_9000,t=9000 s 表面对流驱动力 T_inf-T_R,0.58790000000001,K,,q2_figures.py,python src/q2_figures.py,
FG_qratio_9000,t=9000 s q_evap/q_conv,0.13830836154234,-,,q2_figures.py,python src/q2_figures.py,
FG_Cbar_9000,t=9000 s 体积平均含水率,1.5278825,kg/kg,梯形求积,q2_figures.py,python src/q2_figures.py,
FG_loss_9000,t=9000 s 累计失水率,40.083039215686,%,梯形求积,q2_figures.py,python src/q2_figures.py,
FG_spanT_9000,t=9000 s 温度径向跨距,0.1979,K,,q2_figures.py,python src/q2_figures.py,
FG_spanC_9000,t=9000 s 水分径向跨距,0.8425,kg/kg,,q2_figures.py,python src/q2_figures.py,
FG_qconv_10800,t=10800 s 对流供热 (per 2pi),0.15309999999999,W/m,,q2_figures.py,python src/q2_figures.py,
