id,quantity,value,unit,uncertainty,source,command,note
LH_hfg_30,30 degC 汽化潜热 (IAPWS-95),2429811.2298756,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_clap_30,30 degC 精确 Clapeyron 潜热,2429811.3142271,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_Lcc_30,30 degC Clausius-Clapeyron 潜热,2434689.863435,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_errcc_30,30 degC CC 近似偏差,0.20078241056084,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_cpl_30,30 degC 液态水比热,4180.0836694762,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_cpv0_30,30 degC 水蒸气理想气体比热,1865.6459224274,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_cpv_30,30 degC 水蒸气真实比热,1918.0102698515,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_dcp0_30,30 degC c0_pv - c_pl,-2314.4377470488,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_dLdT_30,30 degC dH_evap/dT 数值,-2375.8611033673,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_vg_30,30 degC 饱和蒸气比容,32.878284927961,m^3/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_Z_30,30 degC 压缩因子,0.99802672297783,-,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_invZ_30,30 degC 的 1/Z-1,0.19771785431622,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_vfvg_30,30 degC 的 v_f/v_g (百分比),0.0030549440629381,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_ccpred_30,30 degC 的 CC 偏差精确预测 1/(Z(1-vf/vg))-1,0.20077893206323,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_ccresid_30,"30 degC 的 CC 实测偏差减 (1/Z-1), 即 v_f/v_g 的贡献",0.0030645562446224,百分点,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_ccsum_30,30 degC 的 (1/Z-1) + v_f/v_g,0.20077279837915,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_invZ_share_30,30 degC 的气相非理想性在 CC 偏差中的占比,98.478407390044,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_vfvg_share_30,30 degC 的被略去 v_f/v_g 在 CC 偏差中的占比,1.5215926099555,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_dpdT_30,30 degC d p_sat/dT,243.79179795237,Pa/K,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_psat_35,35 degC 饱和蒸气压,5629.0161067165,Pa,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_hfg_35,35 degC 汽化潜热 (IAPWS-95),2417914.5852842,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_clap_35,35 degC 精确 Clapeyron 潜热,2417914.6622249,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_Lcc_35,35 degC Clausius-Clapeyron 潜热,2423736.5334635,J/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
